Label,P6:string,P5:string,P7:url,P2:wikibase-item,P3:wikibase-item,Description
Louise Crane,Louise_Crane,http://dbpedia.org/resource/Louise_Crane,,Q3,Q6,
George Auld,George_Auld,,https://linkedjazz.org/image/square/George_Auld.png,Q3,Q6,
Gloria Vanderbilt,Gloria_Vanderbilt,http://dbpedia.org/resource/Gloria_Vanderbilt,https://linkedjazz.org/image/square/Gloria_Vanderbilt.png,Q3,Q6,
Bill Coleman,Bill_Coleman,http://dbpedia.org/resource/Bill_Coleman,https://linkedjazz.org/image/square/Bill_Coleman.png,Q3,Q6,
Roland Mayfield,Roland_Mayfield,,,Q3,Q6,
Harris Levy,Harris_Levy,,,Q3,Q6,One of the owners of the Birdland Club
Peggy Mellon Hitchcock,Peggy_Mellon_Hitchcock,,,Q3,Q6,Heiress to the Mellon banking fortune
Katherine Dunham,Katherine_Dunham,http://dbpedia.org/resource/Katherine_Dunham,https://linkedjazz.org/image/square/Katherine_Dunham.png,Q3,Q6,
Willis Scruggs,Willis_Scruggs,,,Q3,Q6,MLW's brother
Ted Heath,Ted_Heath,http://dbpedia.org/resource/Ted_Heath_(bandleader),https://linkedjazz.org/image/square/Ted_Heath_(bandleader).png,Q3,Q6,
Bill Robinson,Bill_Robinson,http://dbpedia.org/resource/Bill_Robinson,,Q3,Q6,
Robert Harris,Robert_Harris,,,Q3,Q6,"Robert Harris, a pianist who taught at The Juilliard School for 24 years, died of a stroke on Tuesday at St. Vincent's Hospital. He was 74 years old and lived in Manhattan."
Sylvester Briscoe,Sylvester_Briscoe,,,Q3,Q6,Trombonist who played with MLW
Mose Winn,Mose_Winn,,,Q3,Q6,Source is this transcript Mose Winn is MLW's father
Stumpy Brady,Stumpy_Brady,,,Q3,Q6,
Thelma Carpenter,Thelma_Carpenter,http://dbpedia.org/resource/Thelma_Carpenter,https://linkedjazz.org/image/square/Thelma_Carpenter.png,Q3,Q6,
"Jackie ""Moms"" Mabley","Jackie_""Moms""_Mabley",http://dbpedia.org/resource/Jackie_%22Moms%22_Mabley,https://linkedjazz.org/image/square/Jackie_Moms_Mabley.png,Q3,Q6,
Orlando Wright,Orlando_Wright,,,Q3,Q6,
Virginia Burley,Virginia_Burley,,,Q3,Q6,"Source relates back to this transcript, V.B. was MLW's mom"
Bill Bailey,Bill_Bailey,http://dbpedia.org/resource/Bill_Bailey_(dancer),https://linkedjazz.org/image/square/Bill_Bailey_(dancer).png,Q3,Q6,
Bubber Miley,Bubber_Miley,http://dbpedia.org/resource/James_%22Bubber%22_Miley,https://linkedjazz.org/image/square/James_Bubber_Miley.png,Q3,Q6,
Dick Wilson,Dick_Wilson,http://dbpedia.org/resource/Dick_Wilson_(musician),https://linkedjazz.org/image/square/Dick_Wilson_(musician).png,Q3,Q6,
Mickey Roker,Mickey_Roker,http://dbpedia.org/resource/Mickey_Roker,https://linkedjazz.org/image/square/Mickey_Roker.png,Q3,Q6,
Josephine Burley,Josephine_Burley,,,Q3,Q6,Sister of MLW
Lovie Austin,Lovie_Austin,http://dbpedia.org/resource/Lovie_Austin,https://linkedjazz.org/image/square/Lovie_Austin.png,Q3,Q6,
J. C. Heard,J._C._Heard,http://dbpedia.org/resource/J._C._Heard,https://linkedjazz.org/image/square/J._C._Heard.png,Q3,Q6,
Buzzin' Harris,Buzzin'_Harris,,,Q3,Q6,Club owner
Jack Kapp,Jack_Kapp,http://dbpedia.org/resource/Jack_Kapp,https://linkedjazz.org/image/square/Jack_Kapp.png,Q3,Q6,
Howard Burley,Howard_Burley,,,Q3,Q6,"MLW's brother, painter"
Father Peter O'Brien,Father_Peter_O'Brien,,,Q3,Q6,Father Peter O'Brien became her close friend and personal manager in the 1960s
Father Crowley,Father_Crowley,,,Q3,Q6,
Piney Brown,Piney_Brown,,https://linkedjazz.org/image/square/Piney_Brown.png,Q3,Q6,
Edmond Hall,Edmond_Hall,http://dbpedia.org/resource/Edmond_Hall,https://linkedjazz.org/image/square/Edmond_Hall.png,Q3,Q6,
Nicole Barclay,Nicole_Barclay,,,Q3,Q6,
Claude Williams,Claude_Williams,http://dbpedia.org/resource/Claude_Williams_(musician),https://linkedjazz.org/image/square/Claude_Williams_(musician).png,Q3,Q6,
Alvin Ailey,Alvin_Ailey,,https://linkedjazz.org/image/square/Alvin_Ailey.png,Q3,Q6,
Harold Baker,Harold_Baker,,,Q3,Q6,
Milton Orent,Milton_Orent,,https://linkedjazz.org/image/square/Milton_Orent.png,Q3,Q6,
Imogene Coca,Imogene_Coca,http://dbpedia.org/resource/Imogene_Coca,https://linkedjazz.org/image/square/Imogene_Coca.png,Q3,Q6,
Herschel Evans,Herschel_Evans,http://dbpedia.org/resource/Herschel_Evans,https://linkedjazz.org/image/square/Herschel_Evans.png,Q3,Q6,
Timme Rosenkrantz,Timme_Rosenkrantz,http://dbpedia.org/resource/Timme_Rosenkrantz,https://linkedjazz.org/image/square/Timme_Rosenkrantz.png,Q3,Q6,
Baby Laurence,Baby_Laurence,,,Q3,Q6,
Brother John Sellers,Brother_John_Sellers,,,Q3,Q6,
Julia Lee,Julia_Lee,http://dbpedia.org/resource/Julia_Lee_(musician),https://linkedjazz.org/image/square/Julia_Lee_(musician).png,Q3,Q6,
Leonard Harper,Leonard_Harper,,,Q3,Q6,
Florence Mills,Florence_Mills,http://dbpedia.org/resource/Florence_Mills,https://linkedjazz.org/image/square/Florence_Mills.png,Q3,Q6,
Mildred Bailey,Mildred_Bailey,http://dbpedia.org/resource/Mildred_Bailey,https://linkedjazz.org/image/square/Mildred_Bailey.png,Q3,Q6,
Pete Johnson,Pete_Johnson,http://dbpedia.org/resource/Pete_Johnson,https://linkedjazz.org/image/square/Pete_Johnson.png,Q3,Q6,
Theodore Bennett,Theodore_Bennett,,,Q3,Q6,Trumpeter 
Johnny Harrington,Johnny_Harrington,,,Q3,Q6,
Musa Kaleem,Musa_Kaleem,http://dbpedia.org/resource/Musa_Kaleem,,Q3,Q6,
David Stone Martin,David_Stone_Martin,http://dbpedia.org/resource/David_Stone_Martin,https://linkedjazz.org/image/square/David_Stone_Martin.png,Q3,Q6,
Josh White,Josh_White,http://dbpedia.org/resource/Josh_White,https://linkedjazz.org/image/square/Josh_White.png,Q3,Q6,
Lorraine Gillespie,Lorraine_Gillespie,,,Q3,Q6,
Van Cliburn,Van_Cliburn,http://dbpedia.org/resource/Van_Cliburn,https://linkedjazz.org/image/square/Van_Cliburn.png,Q3,Q6,
Blanche Calloway,Blanche_Calloway,http://dbpedia.org/resource/Blanche_Calloway,https://linkedjazz.org/image/square/Blanche_Calloway.png,Q3,Q6,
Jack Howard,Jack_Howard,,,Q3,Q6,Jazz pianist
Robert Sylvester,Robert_Sylvester,,,Q3,Q6,
Rogers E. M. Whitaker,Rogers_E._M._Whitaker,http://dbpedia.org/resource/Rogers_Whitaker,,Q3,Q6,
Hilton Ruiz,Hilton_Ruiz,http://dbpedia.org/resource/Hilton_Ruiz,https://linkedjazz.org/image/square/Hilton_Ruiz.png,Q3,Q6,
George Seany,George_Seany,,,Q3,Q6,
Josh Gibson,Josh_Gibson,,https://linkedjazz.org/image/square/Josh_Gibson.png,Q3,Q6,
Andre Previn,Andre_Previn,http://dbpedia.org/resource/Andr%C3%A9_Previn,https://linkedjazz.org/image/square/AndrÃ©_Previn.png,Q3,Q6,
Ed Thigpen,Ed_Thigpen,http://dbpedia.org/resource/Ed_Thigpen,,Q3,Q6,
Barney Kessel,Barney_Kessel,http://dbpedia.org/resource/Barney_Kessel,,Q3,Q6,
Jim Davis,Jim_Davis,,,Q3,Q6,
Lockjaw Davis,Lockjaw_Davis,,https://linkedjazz.org/image/square/Lockjaw_Davis.png,Q3,Q6,
Edward Brooke,Edward_Brooke,http://dbpedia.org/resource/Edward_Brooke,https://linkedjazz.org/image/square/Edward_Brooke.png,Q3,Q6,
Hugues Panassie,Hugues_Panassie,http://dbpedia.org/resource/Hugues_Panassie,https://linkedjazz.org/image/square/Hugues_Panassie.png,Q3,Q6,
Danny Barker,Danny_Barker,http://dbpedia.org/resource/Danny_Barker,https://linkedjazz.org/image/square/Danny_Barker.png,Q3,Q6,
Bill Barron,Bill_Barron,http://dbpedia.org/resource/Bill_Barron_(musician),https://linkedjazz.org/image/square/Bill_Barron_(musician).png,Q3,Q6,
Duke Pearson,Duke_Pearson,http://dbpedia.org/resource/Duke_Pearson,https://linkedjazz.org/image/square/Duke_Pearson.png,Q3,Q6,
James Reese Europe,James_Reese_Europe,http://dbpedia.org/resource/James_Reese_Europe,https://linkedjazz.org/image/square/James_Reese_Europe.png,Q3,Q6,
Chris White,Chris_White,http://dbpedia.org/resource/Chris_White_(bassist),https://linkedjazz.org/image/square/Chris_White_(bassist).png,Q3,Q6,
Patti LaBelle,Patti_LaBelle,http://dbpedia.org/resource/Patti_LaBelle,https://linkedjazz.org/image/square/Patti_LaBelle.png,Q3,Q6,
Nina Simone,Nina_Simone,http://dbpedia.org/resource/Nina_Simone,https://linkedjazz.org/image/square/Nina_Simone.png,Q3,Q6,
Ted Koppel,Ted_Koppel,http://dbpedia.org/resource/Ted_Koppel,https://linkedjazz.org/image/square/Ted_Koppel.png,Q3,Q6,
Mary Reese Europe,Mary_Reese_Europe,,,Q3,Q6,"Piano teacher in DC, sister of James Reese Europe"
Bryant Gumble,Bryant_Gumble,http://dbpedia.org/resource/Bryant_Gumble,https://linkedjazz.org/image/square/Bryant_Gumble.png,Q3,Q6,
Henry Grant,Henry_Grant,,,Q3,Q6,"jazz educator in DC, also taught Duke Ellington"
Daphne Arnstein,Daphne_Arnstein,,,Q3,Q6,"jazz patron, helped found Jazzmobile"
Robert Goffin,Robert_Goffin,http://dbpedia.org/resource/Robert_Goffin,https://linkedjazz.org/image/square/Robert_Goffin.png,Q3,Q6,
Stanley Dance,Stanley_Dance,http://dbpedia.org/resource/Stanley_Dance,https://linkedjazz.org/image/square/Stanley_Dance.png,Q3,Q6,
Jimmie Rowles,Jimmie_Rowles,,,Q3,Q6,
Zakir Hussain,Zakir_Hussain,http://dbpedia.org/resource/Zakir_Hussain_(musician),https://linkedjazz.org/image/square/Zakir_Hussain_(musician).png,Q3,Q6,
Roy Knapp,Roy_Knapp,,,Q3,Q6,From Percussive Arts Society Directory
Butch Miles,Butch_Miles,http://dbpedia.org/resource/Butch_Miles,https://linkedjazz.org/image/square/Butch_Miles.png,Q3,Q6,
Bobby Shew,Bobby_Shew,http://dbpedia.org/resource/Bobby_Shew,,Q3,Q6,
Alex Acuna,Alex_Acuna,http://dbpedia.org/resource/Alex_Acu%C3%B1a,https://linkedjazz.org/image/square/Alex_AcuÃ±a.png,Q3,Q6,
Jose Bettancourt,Jose_Bettancourt,,,Q3,Q6,editor
Juan Tizol,Juan_Tizol,http://dbpedia.org/resource/Juan_Tizol,https://linkedjazz.org/image/square/Juan_Tizol.png,Q3,Q6,
John Bunch,John_Bunch,http://dbpedia.org/resource/John_Bunch,,Q3,Q6,
Joel Leach,Joel_Leach,,,Q3,Q6,
Harold Farberman,Harold_Farberman,,,Q3,Q6,
Maceo Parker,Maceo_Parker,http://dbpedia.org/resource/Maceo_Parker,https://linkedjazz.org/image/square/Maceo_Parker.png,Q3,Q6,
Ted Reed,Ted_Reed,,,Q3,Q6,
"Leon ""Ndugu"" Chancler","Leon_""Ndugu""_Chancler",http://dbpedia.org/resource/Leon_%22Ndugu%22_Chancler,https://linkedjazz.org/image/square/Leon_Ndugu_Chancler.png,Q3,Q6,
Manolo Badrena,Manolo_Badrena,http://dbpedia.org/resource/Manolo_Badrena,,Q3,Q6,
Christian McBride,Christian_McBride,http://dbpedia.org/resource/Christian_McBride,https://linkedjazz.org/image/square/Christian_McBride.png,Q3,Q6,
Stan Levey,Stan_Levey,http://dbpedia.org/resource/Stan_Levey,,Q3,Q6,
John Thomas,John_Thomas,,,Q3,Q6,
Steve Smith,Steve_Smith,http://dbpedia.org/resource/Steve_Smith_(musician),,Q3,Q6,
Luther Henderson,Luther_Henderson,http://dbpedia.org/resource/Luther_Henderson,https://linkedjazz.org/image/square/Luther_Henderson.png,Q3,Q6,
Karl Glassman,Karl_Glassman,,,Q3,Q6,From the Percussive Arts Society directory
Vic Firth,Vic_Firth,http://dbpedia.org/resource/Vic_Firth,https://linkedjazz.org/image/square/Vic_Firth.png,Q3,Q6,
Meade Lux Lewis,Meade_Lux_Lewis,http://dbpedia.org/resource/Meade_Lux_Lewis,https://linkedjazz.org/image/square/Meade_Lux_Lewis.png,Q3,Q6,
Johnny Hartman,Johnny_Hartman,http://dbpedia.org/resource/Johnny_Hartman,https://linkedjazz.org/image/square/Johnny_Hartman.png,Q3,Q6,
George Lawrence Stone,George_Lawrence_Stone,http://dbpedia.org/resource/George_Lawrence_Stone,,Q3,Q6,
Jerry Winters,Jerry_Winters,,,Q3,Q6,Found in book: Friends Along the Way: Journeys Through Jazz
Giovanni Hidalgo,Giovanni_Hidalgo,http://dbpedia.org/resource/Giovanni_Hidalgo,,Q3,Q6,
David Friedman,David_Friedman,http://dbpedia.org/resource/David_Friedman_(percussionist),,Q3,Q6,
Tommy Newsome,Tommy_Newsome,,,Q3,Q6,
Frank Strazzeri,Frank_Strazzeri,http://dbpedia.org/resource/Frank_Strazzeri,,Q3,Q6,
Wayne Newton,Wayne_Newton,http://dbpedia.org/resource/Wayne_Newton,https://linkedjazz.org/image/square/Wayne_Newton.png,Q3,Q6,
Timmie Rogers,Timmie_Rogers,http://dbpedia.org/resource/Timmie_Rogers,https://linkedjazz.org/image/square/Timmie_Rogers.png,Q3,Q6,
Remo Belli,Remo_Belli,,,Q3,Q6,
Emil Richards,Emil_Richards,http://dbpedia.org/resource/Emil_Richards,,Q3,Q6,
Lucille Ball,Lucille_Ball,http://dbpedia.org/resource/Lucille_Ball,https://linkedjazz.org/image/square/Lucille_Ball.png,Q3,Q6,
Ted FioRito,Ted_FioRito,http://dbpedia.org/resource/Ted_Fiorito,,Q3,Q6,
Baby Dodds,Baby_Dodds,http://dbpedia.org/resource/Baby_Dodds,https://linkedjazz.org/image/square/Baby_Dodds.png,Q3,Q6,
William Vacchiano,William_Vacchiano,http://dbpedia.org/resource/William_Vacchiano,,Q3,Q6,
Rosemary Clooney,Rosemary_Clooney,http://dbpedia.org/resource/Rosemary_Clooney,https://linkedjazz.org/image/square/Rosemary_Clooney.png,Q3,Q6,
Tina Turner,Tina_Turner,http://dbpedia.org/resource/Tina_Turner,https://linkedjazz.org/image/square/Tina_Turner.png,Q3,Q6,
Marky Markowitz,Marky_Markowitz,http://dbpedia.org/resource/Marky_Markowitz,,Q3,Q6,
George Wettling,George_Wettling,http://dbpedia.org/resource/George_Wettling,https://linkedjazz.org/image/square/George_Wettling.png,Q3,Q6,
Mike Manieri,Mike_Manieri,,https://linkedjazz.org/image/square/Mike_Manieri.png,Q3,Q6,
Dave Barbour,Dave_Barbour,http://dbpedia.org/resource/Dave_Barbour,,Q3,Q6,
Candy Candido,Candy_Candido,http://dbpedia.org/resource/Candy_Candido,https://linkedjazz.org/image/square/Candy_Candido.png,Q3,Q6,
Mickey Hart,Mickey_Hart,http://dbpedia.org/resource/Mickey_Hart,https://linkedjazz.org/image/square/Mickey_Hart.png,Q3,Q6,
Joe Pass,Joe_Pass,http://dbpedia.org/resource/Joe_Pass,https://linkedjazz.org/image/square/Joe_Pass.png,Q3,Q6,
Ravi Shankar,Ravi_Shankar,http://dbpedia.org/resource/Ravi_Shankar,https://linkedjazz.org/image/square/Ravi_Shankar.png,Q3,Q6,
Pat LaBarbera,Pat_LaBarbera,http://dbpedia.org/resource/Pat_LaBarbera,,Q3,Q6,
Alla Rakha,Alla_Rakha,http://dbpedia.org/resource/Alla_Rakha,,Q3,Q6,
Butch Ballard,Butch_Ballard,http://dbpedia.org/resource/Butch_Ballard,,Q3,Q6,
Gregg Bissonette,Gregg_Bissonette,http://dbpedia.org/resource/Gregg_Bissonette,,Q3,Q6,
Dick Cheney,Dick_Cheney,http://dbpedia.org/resource/Dick_Cheney,https://linkedjazz.org/image/square/Dick_Cheney.png,Q3,Q6,
Chano Pozo,Chano_Pozo,http://dbpedia.org/resource/Chano_Pozo,https://linkedjazz.org/image/square/Chano_Pozo.png,Q3,Q6,
Morris Goldenberg,Morris_Goldenberg,,,Q3,Q6,
Dannie Richmond,Dannie_Richmond,http://dbpedia.org/resource/Dannie_Richmond,,Q3,Q6,
O'Neill Spencer,O'Neill_Spencer,http://dbpedia.org/resource/O'Neill_Spencer,https://linkedjazz.org/image/square/O'Neill_Spencer.png,Q3,Q6,
Bela Bartok,Bela_Bartok,http://dbpedia.org/resource/Bela_Bartok,https://linkedjazz.org/image/square/Bela_Bartok.png,Q3,Q6,
Andy Williams,Andy_Williams,http://dbpedia.org/resource/Andy_Williams,https://linkedjazz.org/image/square/Andy_Williams.png,Q3,Q6,
Milt Grayson,Milt_Grayson,,,Q3,Q6,
Charley Wilcoxon,Charley_Wilcoxon,,,Q3,Q6,
Charlie Smith,Charlie_Smith,,,Q3,Q6,
Jason Harnell,Jason_Harnell,,,Q3,Q6,
Earl Swope,Earl_Swope,http://dbpedia.org/resource/Earl_Swope,,Q3,Q6,
John McLaughlin,John_McLaughlin,http://dbpedia.org/resource/John_McLaughlin_(musician),https://linkedjazz.org/image/square/John_McLaughlin_(musician).png,Q3,Q6,
Teddy Hale,Teddy_Hale,,https://linkedjazz.org/image/square/Teddy_Hale.png,Q3,Q6,
Leon Mobley,Leon_Mobley,http://dbpedia.org/resource/Leon_Mobley,https://linkedjazz.org/image/square/Leon_Mobley.png,Q3,Q6,
David Garibaldi,David_Garibaldi,http://dbpedia.org/resource/David_Garibaldi_(musician),,Q3,Q6,
Buddy Baker,Buddy_Baker,http://dbpedia.org/resource/Buddy_Baker_(composer),https://linkedjazz.org/image/square/Buddy_Baker_(composer).png,Q3,Q6,
Joya Sherrill,Joya_Sherrill,http://dbpedia.org/resource/Joya_Sherrill,,Q3,Q6,
Ted Nash,Ted_Nash,"http://dbpedia.org/resource/Ted_Nash_(saxophonist,_born_1922)","https://linkedjazz.org/image/square/Ted_Nash_(saxophonist,_born_1922).png",Q3,Q6,
Ron Falter,Ron_Falter,,,Q3,Q6,mentioned in several online stories related to drummers
Virgil Donati,Virgil_Donati,http://dbpedia.org/resource/Virgil_Donati,,Q3,Q6,
Clare Fischer,Clare_Fischer,http://dbpedia.org/resource/Clare_Fischer,,Q3,Q6,
"Horacio ""El Negro"" Hernandez","Horacio_""El_Negro""_Hernandez",http://dbpedia.org/resource/Horacio_%22El_Negro%22_Hernandez,,Q3,Q6,
Carol Channing,Carol_Channing,http://dbpedia.org/resource/Carol_Channing,https://linkedjazz.org/image/square/Carol_Channing.png,Q3,Q6,
James Taylor,James_Taylor,http://dbpedia.org/resource/James_Taylor,https://linkedjazz.org/image/square/James_Taylor.png,Q3,Q6,
Billy May,Billy_May,http://dbpedia.org/resource/Billy_May,,Q3,Q6,
Stan Irwin,Stan_Irwin,,,Q3,Q6,Mentioned in several places as Pearl Bailey's manager
Cachao Lopez,Cachao_Lopez,http://dbpedia.org/resource/Cachao_L%C3%B3pez,https://linkedjazz.org/image/square/Cachao_LÃ³pez.png,Q3,Q6,
Mert Oliver,Mert_Oliver,,https://linkedjazz.org/image/square/Mert_Oliver.png,Q3,Q6,
Ralph Peterson,Ralph_Peterson,"http://dbpedia.org/resource/Ralph_Peterson,_Jr.",,Q3,Q6,
Frank Rosolino,Frank_Rosolino,http://dbpedia.org/resource/Frank_Rosolino,,Q3,Q6,
Jimmy Cleveland,Jimmy_Cleveland,http://dbpedia.org/resource/Jimmy_Cleveland,https://linkedjazz.org/image/square/Jimmy_Cleveland.png,Q3,Q6,
Jeff Castleman,Jeff_Castleman,,,Q3,Q6,
Marty Berman,Marty_Berman,,,Q3,Q6,
Keely Smith,Keely_Smith,http://dbpedia.org/resource/Keely_Smith,https://linkedjazz.org/image/square/Keely_Smith.png,Q3,Q6,
Harvey Mason,Harvey_Mason,http://dbpedia.org/resource/Harvey_Mason,,Q3,Q6,
Vic Feldman,Vic_Feldman,,https://linkedjazz.org/image/square/Vic_Feldman.png,Q3,Q6,
Vinnie Colaiuta,Vinnie_Colaiuta,http://dbpedia.org/resource/Vinnie_Colaiuta,https://linkedjazz.org/image/square/Vinnie_Colaiuta.png,Q3,Q6,
Patricia Willard,Patricia_Willard,,,Q3,Q6,
Earl Palmer,Earl_Palmer,http://dbpedia.org/resource/Earl_Palmer,https://linkedjazz.org/image/square/Earl_Palmer.png,Q3,Q6,
Thomas Lang,Thomas_Lang,http://dbpedia.org/resource/Thomas_Lang,https://linkedjazz.org/image/square/Thomas_Lang.png,Q3,Q6,
Sam Rowland,Sam_Rowland,,,Q3,Q6,editor
Tom Whaley,Tom_Whaley,,,Q3,Q6,known for association with Duke Ellington
Billy Gladstone,Billy_Gladstone,http://dbpedia.org/resource/Billy_Gladstone,https://linkedjazz.org/image/square/Billy_Gladstone.png,Q3,Q6,
Nick DiMaio,Nick_DiMaio,,,Q3,Q6,
Harold Jones,Harold_Jones,,,Q3,Q6,
Russell Procope,Russell_Procope,http://dbpedia.org/resource/Russell_Procope,https://linkedjazz.org/image/square/Russell_Procope.png,Q3,Q6,
Michael Brecker,Michael_Brecker,http://dbpedia.org/resource/Michael_Brecker,,Q3,Q6,
Herb Jeffries,Herb_Jeffries,http://dbpedia.org/resource/Herb_Jeffries,,Q3,Q6,
Betty Hutton,Betty_Hutton,http://dbpedia.org/resource/Betty_Hutton,https://linkedjazz.org/image/square/Betty_Hutton.png,Q3,Q6,
Speckled Red,Speckled_Red,http://dbpedia.org/resource/Speckled_Red,,Q3,Q6,
Sandy Nelson,Sandy_Nelson,http://dbpedia.org/resource/Sandy_Nelson,,Q3,Q6,
Ignacio Berroa,Ignacio_Berroa,http://dbpedia.org/resource/Ignacio_Berroa,,Q3,Q6,
Carmen Cavallaro,Carmen_Cavallaro,http://dbpedia.org/resource/Carmen_Cavallaro,,Q3,Q6,
Paul Barbarin,Paul_Barbarin,http://dbpedia.org/resource/Paul_Barbarin,https://linkedjazz.org/image/square/Paul_Barbarin.png,Q3,Q6,
Don Abney,Don_Abney,http://dbpedia.org/resource/Don_Abney,,Q3,Q6,
Louis Prima,Louis_Prima,http://dbpedia.org/resource/Louis_Prima,https://linkedjazz.org/image/square/Louis_Prima.png,Q3,Q6,
Murray Spivack,Murray_Spivack,http://dbpedia.org/resource/Murray_Spivack,https://linkedjazz.org/image/square/Murray_Spivack.png,Q3,Q6,
Howard Johnson,Howard_Johnson,http://dbpedia.org/resource/Howard_Johnson_(jazz_musician),https://linkedjazz.org/image/square/Howard_Johnson_(jazz_musician).png,Q3,Q6,
June Haver,June_Haver,,https://linkedjazz.org/image/square/June_Haver.png,Q3,Q6,
Francisco Aguabella,Francisco_Aguabella,http://dbpedia.org/resource/Francisco_Aguabella,https://linkedjazz.org/image/square/Francisco_Aguabella.png,Q3,Q6,
Jimmy Crawford,Jimmy_Crawford,http://dbpedia.org/resource/Jimmy_Crawford_(drummer),https://linkedjazz.org/image/square/Jimmy_Crawford_(drummer).png,Q3,Q6,
Maurice Ravel,Maurice_Ravel,http://dbpedia.org/resource/Maurice_Ravel,https://linkedjazz.org/image/square/Maurice_Ravel.png,Q3,Q6,
Lou Levy,Lou_Levy,http://dbpedia.org/resource/Lou_Levy_(pianist),https://linkedjazz.org/image/square/Lou_Levy_(pianist).png,Q3,Q6,
Bernie Mac,Bernie_Mac,http://dbpedia.org/resource/Bernie_Mac,https://linkedjazz.org/image/square/Bernie_Mac.png,Q3,Q6,
Pete Christlieb,Pete_Christlieb,http://dbpedia.org/resource/Pete_Christlieb,https://linkedjazz.org/image/square/Pete_Christlieb.png,Q3,Q6,
Bunny Briggs,Bunny_Briggs,http://dbpedia.org/resource/Bunny_Briggs,https://linkedjazz.org/image/square/Bunny_Briggs.png,Q3,Q6,
Will Bradley,Will_Bradley,http://dbpedia.org/resource/Will_Bradley,https://linkedjazz.org/image/square/Will_Bradley.png,Q3,Q6,
Gil Breines,Gil_Breines,,,Q3,Q6,"see""publications"""
Jack Costanzo,Jack_Costanzo,http://dbpedia.org/resource/Jack_Costanzo,https://linkedjazz.org/image/square/Jack_Costanzo.png,Q3,Q6,
Cliff Hill,Cliff_Hill,,,Q3,Q6,
Bud Hobgood,Bud_Hobgood,,,Q3,Q6,
Peggy Lee,Peggy_Lee,http://dbpedia.org/resource/Peggy_Lee,https://linkedjazz.org/image/square/Peggy_Lee.png,Q3,Q6,
Walter Winchell,Walter_Winchell,http://dbpedia.org/resource/Walter_Winchell,https://linkedjazz.org/image/square/Walter_Winchell.png,Q3,Q6,
Tricky Sam Nanton,Tricky_Sam_Nanton,http://dbpedia.org/resource/Tricky_Sam_Nanton,https://linkedjazz.org/image/square/Tricky_Sam_Nanton.png,Q3,Q6,
Max Manne,Max_Manne,,,Q3,Q6,
John Heard,John_Heard,"http://dbpedia.org/resource/John_William_Heard_(jazz_bassist,_artist)",,Q3,Q6,
